DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location
2,79,,CO,SPANISH PEAKS WELL #1,SPJVWLCO,,DWR,Active,2018,2023,,,,https://dwr.state.co.us/Tools/Stations/SPJVWLCO,
2,11,CHAFFEE,CO,"CLEAR CREEK ABOVE CLEAR CREEK RESERVOIR, CO.",CCACCRCO,07086500,DWR,Active,1946,2023,389400,4319579,Digitized off map,https://dwr.state.co.us/Tools/Stations/CCACCRCO,"(39.018264, -106.277574)"
2,10,PUEBLO,CO,"TURKEY C EAST SEEP BL TELLER RES NR STONE CITY, CO",TUREASCO,382629104493000,USGS,Active,2001,2023,515199.2,4254804.2,GPS,https://dwr.state.co.us/Tools/Stations/TUREASCO,"(38.441393, -104.825846)"
3,20,,CO,"GALISTEO CREEK BELOW GALISTEO DAM, NM.",GALGALNM,,COE,Historic,1994,2002,,,,https://dwr.state.co.us/Tools/Stations/GALGALNM,
3,35,ALAMOSA,CO,"MOSCA CREEK NEAR MOSCA, CO.",MOSMOSCO,08234200,USGS,Historic,1967,1970,455232.7,4176504.2,User supplied,https://dwr.state.co.us/Tools/Stations/MOSMOSCO,"(37.734728, -105.508074)"
4,60,MONTROSE,CO,"HIGHLINE CANAL NEAR PINION, CO",HILNCNCO,,DWR,Active,2004,2023,205958,4236538,GPS,https://dwr.state.co.us/Tools/Stations/HILNCNCO,"(38.228801, -108.35912)"
4,40,DELTA,CO,"GUNNISON RIVER NEAR LAZEAR, CO.",GUNLAZCO,09136200,USGS,Historic,1962,1985,253495.8,4296526.2,User supplied,https://dwr.state.co.us/Tools/Stations/GUNLAZCO,"(38.783044, -107.837849)"
,99,,NE,"REPUBLICAN RIVER NEAR BLOOMINGTON, NEBR.",,06850500,USGS,Historic,1928,1957,1008716.9,4452200.6,User supplied,https://dwr.state.co.us/Tools/Stations/2741,"(40.066389, -99.036389)"
3,20,ELBERT,NM,"RIO CHAMA NEAR LA PUENTA, NM.",RCHLAPNM,08284100,USGS,Active,1955,2023,354024.2,4058693.5,User supplied,https://dwr.state.co.us/Tools/Stations/RCHLAPNM,"(36.662658, -106.633367)"
3,20,MINERAL,CO,"WILLOW CREEK AT CREEDE, CO.",WILCRDCO,08216500,DWR,Historic,1951,1982,330428.6,4191601.1,,https://dwr.state.co.us/Tools/Stations/WILCRDCO,"(37.856115, -106.927551)"
3,24,COSTILLA,CO,VENTERO CREEK BELOW SANCHEZ RESERVOIR,VENSANCO,,DWR,Active,2011,2023,463706.8,4107659,User supplied,https://dwr.state.co.us/Tools/Stations/VENSANCO,"(37.114565, -105.408519)"
1,23,PARK,CO,"SOUTH PLATTE RIVER AT LAKE GEORGE, CO.",PLATGECO,06696200,USGS,Historic,1911,1929,468508.6,4315328.1,User supplied,https://dwr.state.co.us/Tools/Stations/PLATGECO,"(38.986386, -105.363612)"
2,10,EL PASO,CO,"MONUMENT CREEK AT PIKEVIEW, CO.",MONPIKCO,07104000,USGS,Active,1938,2023,515726.9,4307667.2,User supplied,https://dwr.state.co.us/Tools/Stations/MONPIKCO,"(38.917775, -104.818597)"
1,5,BOULDER,CO,NORTH SAINT VRAIN CREEK ABOVE BUTTONROCK (RALPH PRICE) RESERVOIR,NSVABRCO,,DWR,Historic,2012,2019,466574,4451384,User supplied,https://dwr.state.co.us/Tools/Stations/NSVABRCO,"(40.212209, -105.392818)"
2,10,PUEBLO,CO,PUEBLO WATER WORKS DIVERSION,PUEWWDCO,,DWR,Historic,1986,1997,528988.8,4236071.4,User supplied,https://dwr.state.co.us/Tools/Stations/PUEWWDCO,"(38.272226, -104.668601)"
3,21,CONEJOS,CO,GABINO GALLEGOS D,GABDITCO,,DWR,Active,2021,2023,398295,4128689,,https://dwr.state.co.us/Tools/Stations/GABDITCO,"(37.299272, -106.147563)"
5,72,MESA,CO,"PLATEAU CREEK BELOW COLLBRAN, CO",PLABCOCO,09097900,USGS,Active,2003,2009,243543.3,4347585.7,GPS,https://dwr.state.co.us/Tools/Stations/PLABCOCO,"(39.239709, -107.971474)"
2,11,LAKE,CO,"LAKE FORK ABOVE SUGAR LOAF RESERVOIR, CO.",LFCASLCO,07082000,USGS,Historic,1946,1967,379659.7,4347634.8,User supplied,https://dwr.state.co.us/Tools/Stations/LFCASLCO,"(39.269719, -106.395034)"
1,5,BOULDER,CO,"SAINT VRAIN CREEK AT LYONS, CO",SVCLYOCO,06724000,DWR,Active,1895,2023,477878,4451990,User supplied,https://dwr.state.co.us/Tools/Stations/SVCLYOCO,"(40.218043, -105.260001)"
5,72,MESA,CO,RABER-COAL DIT. @ DVR. A. KANNAH CRK.,RACODICO,,DWR,Historic,1958,1967,222658.1,4348361,User supplied,https://dwr.state.co.us/Tools/Stations/RACODICO,"(39.24026, -108.213436)"
2,67,PROWERS,CO,BUFFALO DITCH,BUFDITCO,,DWR,Active,2005,2023,734953,4220275,User supplied,https://dwr.state.co.us/Tools/Stations/BUFDITCO,"(38.099766, -102.320527)"
5,38,PITKIN,CO,"SAWYER CREEK FEEDER CANAL NEAR NORRIE, CO.",SAWFENCO,09077960,USGS,Historic,1971,1983,359538.9,4347138,User supplied,https://dwr.state.co.us/Tools/Stations/SAWFENCO,"(39.262215, -106.628099)"
1,23,PARK,CO,TARRYALL CREEK AT BORDEN DITCH,TARBORCO,,AURO,Active,1995,2022,440000,4348841,GPS,https://dwr.state.co.us/Tools/Stations/TARBORCO,"(39.286865, -105.695731)"
3,24,COSTILLA,CO,"CULEBRA CREEK BELOW SAN LUIS, CO.",CULBANCO,08250500,USGS,Historic,1938,1955,461655.8,4114683.2,User supplied,https://dwr.state.co.us/Tools/Stations/CULBANCO,"(37.177798, -105.431964)"
2,10,EL PASO,CO,TURKEY CR. BELOW HWY 115 AT FORT CARSON CO,,07099225,USGS,Historic,2015,2015,515182,4263841,GPS,https://dwr.state.co.us/Tools/Stations/6931,"(38.522836, -104.825845)"
1,3,LARIMER,CO,"CACHE LA POUDRE RIV AB BOXELDER CRK NR TIMNATH, CO",CLABOXCO,06752280,USGS,Active,1979,2023,499037.7,4489018.7,User supplied,https://dwr.state.co.us/Tools/Stations/CLABOXCO,"(40.551936, -105.011372)"
1,64,LOGAN,CO,SOUTH PLATTE DITCH,SPLDITCO,,NCSDR,Active,2008,2023,633887.7,4474551,User supplied,https://dwr.state.co.us/Tools/Stations/SPLDITCO,"(40.410825, -103.422029)"
1,8,JEFFERSON,CO,SOUTH PLATTE RIVER AT SOUTH PLATTE,PLASPLCO,06707500,DWR,Active,1896,2023,485375.7,4362164,User supplied,https://dwr.state.co.us/Tools/Stations/PLASPLCO,"(39.40887, -105.169876)"
1,4,WELD,CO,"LITTLE THOMPSON RIVER AT MILLIKEN, CO.",LTCMILCO,06743500,USGS,Historic,1951,1968,511445.7,4464977.5,User supplied,https://dwr.state.co.us/Tools/Stations/LTCMILCO,"(40.33527, -104.865257)"
1,23,PARK,CO,"TARRYALL CREEK BLW PARK GULCH NR COMO, CO",TARPARCO,06697100,USGS,Historic,1997,2001,432078.7,4348328.4,User supplied,https://dwr.state.co.us/Tools/Stations/TARPARCO,"(39.281657, -105.787519)"
7,34,MONTEZUMA,CO,"MANCOS RIVER NEAR MANCOS, CO.",MANNMACO,09370000,USGS,Historic,1931,1938,211719.5,4139472.4,User supplied,https://dwr.state.co.us/Tools/Stations/MANNMACO,"(37.35722, -108.254809)"
2,19,LAS ANIMAS,CO,"PURGATOIRE RIVER AT MADRID, CO.",PURMADCO,07124200,USGS,Active,1972,2023,531978,4109295.1,User supplied,https://dwr.state.co.us/Tools/Stations/PURMADCO,"(37.12947, -104.639999)"
4,42,MESA,CO,"GUNNISON RIVER NEAR GRAND JUNCTION, CO.",GUNGRJCO,09152500,USGS,Active,1896,2023,201094.4,4320591.3,User supplied,https://dwr.state.co.us/Tools/Stations/GUNGRJCO,"(38.983319, -108.45066)"
6,44,MOFFAT,CO,"FORTIFICATION CREEK AT CRAIG, CO.",FORTICCO,09247000,USGS,Historic,1909,1947,284686.8,4487927.3,User supplied,https://dwr.state.co.us/Tools/Stations/FORTICCO,"(40.514141, -107.541463)"
3,20,MINERAL,CO,"GOOSE CREEK AT WAGONWHEEL GAP, CO.",GOOWAGCO,08218500,DWR,Active,1954,2023,338804.8,4179861.8,User supplied,https://dwr.state.co.us/Tools/Stations/GOOWAGCO,"(37.751883, -106.829773)"
5,72,MESA,CO,COTTONWOOD PIPELINE BELOW BONHAM & COTTONWOOD RESERVOIR,COTPIPCO,,DWR,Historic,1998,2012,243487.6,4334900.5,User supplied,https://dwr.state.co.us/Tools/Stations/COTPIPCO,"(39.125531, -107.967297)"
2,17,OTERO,CO,OTERO CANAL NEAR FOWLER,OTECAFCO,,DWR,Active,2011,2023,584633,4221590,User supplied,https://dwr.state.co.us/Tools/Stations/OTECAFCO,"(38.138213, -104.034247)"
5,51,GRAND,CO,"COLORADO RIVER AT HOT SULPHUR SPRINGS, CO.",COLSULCO,,NCWCD,Active,2001,2023,407234.4,4437572.3,User supplied,https://dwr.state.co.us/Tools/Stations/COLSULCO,"(40.083325, -106.088088)"
5,37,EAGLE,CO,"PITKIN CREEK NEAR MINTURN, CO.",,09066150,USGS,Historic,1966,2008,388238.9,4389011.7,User supplied,https://dwr.state.co.us/Tools/Stations/802,"(39.643605, -106.302537)"
4,59,GUNNISON,CO,"SOAP CREEK AT SAPINERO, CO.",SOAASACO,09123000,USGS,Historic,1910,1952,299455.4,4261022.4,User supplied,https://dwr.state.co.us/Tools/Stations/SOAASACO,"(38.474994, -107.298959)"
4,40,GUNNISON,CO,"EAST MUDDY CREEK NEAR BARDINE, CO.",,09130500,USGS,Historic,1934,1953,295809.5,4320901.1,User supplied,https://dwr.state.co.us/Tools/Stations/709,"(39.013327, -107.35839)"
4,42,MESA,CO,"ORCHARD MESA DRAIN AT GRAND JUNCTION, CO.",ORCHAGCO,09152600,USGS,Historic,1973,1983,190853.6,4328059.1,User supplied,https://dwr.state.co.us/Tools/Stations/ORCHAGCO,"(39.046931, -108.572045)"
1,23,PARK,CO,JEFFERSON CREEK NEAR JEFFERSON,JEFJEFCO,06698000,AURO,Active,1978,2022,430200.1,4360645.9,User supplied,https://dwr.state.co.us/Tools/Stations/JEFJEFCO,"(39.392492, -105.810584)"
2,79,HUERFANO,CO,"HUERFANO RIVER AT BADITO, CO.",HUEBADCO,07112500,DWR,Active,1923,2023,498780,4175615,User supplied,https://dwr.state.co.us/Tools/Stations/HUEBADCO,"(37.727809, -105.013855)"
2,10,,CO,"CLOVER DITCH DRAIN AT QUINN ST NR WIDEFIELD, CO",,07105815,USGS,Historic,2017,2023,520197,4286810,User supplied,https://dwr.state.co.us/Tools/Stations/8311,"(38.72973, -104.767648)"
4,61,MONTROSE,CO,"DOLORES RIVER AT BEDROCK, CO",DOLBEDCO,09169500,USGS,Active,1917,2023,160255.3,4247388.1,User supplied,https://dwr.state.co.us/Tools/Stations/DOLBEDCO,"(38.310273, -108.885396)"
5,72,MESA,CO,"PLATEAU CREEK NEAR HEIBERGER, CO.",PLANHECO,09095800,USGS,Historic,1958,1964,260468.8,4344579.4,User supplied,https://dwr.state.co.us/Tools/Stations/PLANHECO,"(39.217482, -107.774515)"
5,37,EAGLE,CO,"BRUSH CREEK NEAR EAGLE, CO.",,09068000,USGS,Historic,1950,1972,348530.7,4380097.8,User supplied,https://dwr.state.co.us/Tools/Stations/1312,"(39.557215, -106.763101)"
2,10,EL PASO,CO,MCRAE AUGMENTATION STATION (FMIC) BELOW BIG JOHNSON RESERVOIR,MCRAUGCO,,DWR,Active,2013,2023,525552.6,4287701,GPS,https://dwr.state.co.us/Tools/Stations/MCRAUGCO,"(38.73762, -104.705996)"
6,57,ROUTT,CO,"FOIDEL CREEK AT MOUTH NEAR OAK CREEK, CO",FOIDNOCO,09243900,USGS,Historic,1975,2001,330694.4,4472983.3,User supplied,https://dwr.state.co.us/Tools/Stations/FOIDNOCO,"(40.390258, -106.99479)"
1,2,JEFFERSON,CO,ANTELOPE SPGS. CR. ABV. WOMAN CR. AT RFP,,395301105120800,USGS,Historic,1994,1996,482638.8,4414826.7,User supplied,https://dwr.state.co.us/Tools/Stations/2165,"(39.883329, -105.203051)"
1,64,SEDGWICK,CO,SOUTH PLATTE RIVER AT JULESBURG (CHANNEL #1),ONEJURCO,,DWR,Active,1996,2023,731329.2,4539380,User supplied,https://dwr.state.co.us/Tools/Stations/ONEJURCO,"(40.972822, -102.250697)"
4,59,GUNNISON,CO,"CASTLE CREEK NEAR BALDWIN, CO.",,09113000,USGS,Historic,1944,1950,317427,4292949.3,User supplied,https://dwr.state.co.us/Tools/Stations/817,"(38.766386, -107.101448)"
1,2,ADAMS,CO,SOUTH PLATTE RIVER AT HENDERSON NO 2,PLAHE2CO,,DWR,Historic,2010,2011,511206.4,4419100.5,,https://dwr.state.co.us/Tools/Stations/PLAHE2CO,"(39.921932, -104.86888)"
3,20,,NM,"RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM",RIOELENM,08361000,USGS,Active,1916,2023,294176.9,3669919.1,User supplied,https://dwr.state.co.us/Tools/Stations/RIOELENM,"(33.148511, -107.206783)"
2,10,EL PASO,CO,"WOOD VALLEY DITCH NEAR PINON, CO",WDVDITCO,,DWR,Active,2005,2023,534180.8,4261569.3,GPS,https://dwr.state.co.us/Tools/Stations/WDVDITCO,"(38.501834, -104.608007)"
1,7,,CO,COORS GOLDEN SEWER EFFLUENT,CGSEWECO,,DWR,Active,2020,2023,485358.9,4402447.1,GPS,https://dwr.state.co.us/Tools/Stations/CGSEWECO,"(39.771836, -105.170964)"
1,7,ADAMS,CO,WEST GRAVEL LAKES COMBINED,WGLINLCO,,DWR,Active,2019,2023,504166,4410993,GPS,https://dwr.state.co.us/Tools/Stations/WGLINLCO,"(39.848952, -104.951312)"
2,17,BENT,CO,"ARKANSAS RIVER AT LAS ANIMAS, CO.",ARKLASCO,07124000,USGS,Active,1939,2023,656144.1,4216280.9,User supplied,https://dwr.state.co.us/Tools/Stations/ARKLASCO,"(38.080847, -103.219663)"
7,34,MONTEZUMA,CO,"NAVAJO WASH NEAR TOWAOC, CO",NAVTOWCO,09371002,USGS,Historic,1986,1993,171783.2,4123560.1,User supplied,https://dwr.state.co.us/Tools/Stations/NAVTOWCO,"(37.200833, -108.697888)"
6,58,ROUTT,CO,"ELK RIVER ABOVE CLARK, CO",ELKCLACO,09240900,USGS,Historic,1987,2003,343356.4,4511917.8,User supplied,https://dwr.state.co.us/Tools/Stations/ELKCLACO,"(40.743314, -106.855341)"
5,37,EAGLE,CO,"GORE CREEK, LOWER STATION, AT VAIL, COLORADO",,09066310,USGS,Historic,1988,1999,380368.9,4388852.4,User supplied,https://dwr.state.co.us/Tools/Stations/536,"(39.6411, -106.394205)"
5,38,PITKIN,CO,"MORMON CREEK FEEDER CANAL NEAR NORRIE, CO.",MORFENCO,09078050,USGS,Historic,1979,1983,367839.3,4357354.7,User supplied,https://dwr.state.co.us/Tools/Stations/MORFENCO,"(39.355551, -106.533935)"
2,14,PUEBLO,CO,"HUERFANO RIVER NEAR BOONE, CO.",HUEBOOCO,07116500,USGS,Active,1922,2023,564701.4,4231038.1,User supplied,https://dwr.state.co.us/Tools/Stations/HUEBOOCO,"(38.225007, -104.260815)"
4,59,GUNNISON,CO,"OHIO CREEK NEAR GUNNISON, CO.",,09114000,USGS,Historic,1944,1950,331122.2,4271427.3,User supplied,https://dwr.state.co.us/Tools/Stations/923,"(38.575272, -106.938668)"
1,7,CLEAR CREEK,CO,"CLEAR CREEK ABV JOHNSON GULCH NR IDAHO SPRINGS, CO",,06718300,USGS,Historic,1994,2005,462636.6,4399699,User supplied,https://dwr.state.co.us/Tools/Stations/2130,"(39.746383, -105.436113)"
5,37,EAGLE,CO,"EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO",EAGMILCO,394220106431500,USGS,Active,2006,2023,352047.2,4396439.6,GPS,https://dwr.state.co.us/Tools/Stations/EAGMILCO,"(39.705009, -106.725847)"
4,41,MONTROSE,CO,"LOUTSENHIZER ARROYO AT HWY 50 NEAR OLATHE, CO",LOUARRCO,383926107593001,USGS,Active,2014,2023,239621,4282987,User supplied,https://dwr.state.co.us/Tools/Stations/LOUARRCO,"(38.657214, -107.992295)"
,99,,NE,"NORTH PLATTE RIVER NEAR KEYSTONE, NEBR.",,06690500,USGS,Historic,1942,1994,782352.5,4567632.4,User supplied,https://dwr.state.co.us/Tools/Stations/2706,"(41.210833, -101.632222)"
3,20,HINSDALE,CO,"TABOR DITCH AT SPRING CREEK PASS, CO",TABDITCO,09121000,DWR,Active,1948,2022,310323.4,4201303.5,User supplied,https://dwr.state.co.us/Tools/Stations/TABDITCO,"(37.939545, -107.15851)"
5,51,GRAND,CO,"SKYLARK CREEK NEAR PARSHALL, CO.",SKYPARCO,09037200,USGS,Historic,1958,1965,400035.5,4417897,User supplied,https://dwr.state.co.us/Tools/Stations/SKYPARCO,"(39.90527, -106.169473)"
6,47,JACKSON,CO,"NORTH PLATTE RIVER NEAR NORTHGATE, CO",NPLGATCO,06620000,USGS,Active,1904,2023,387262.4,4532586.7,GPS,https://dwr.state.co.us/Tools/Stations/NPLGATCO,"(40.936647, -106.33921)"
,,COSTILLA,NM,"CORDILLERA DITCH AT GARCIA, CO",,08257500,USGS,Historic,1964,1991,453011.4,4094419.6,User supplied,https://dwr.state.co.us/Tools/Stations/2250,"(36.994744, -105.528065)"
1,8,DENVER,CO,"CHERRY CREEK AT DENVER, CO.",CHEDENCO,06713500,USGS,Active,1942,2023,500001.5,4399176.4,User supplied,https://dwr.state.co.us/Tools/Stations/CHEDENCO,"(39.74249, -104.999987)"
1,6,,CO,BOULDER AND WHITEROCK DITCH TURNOUT #2,BWRTO2CO,,NCWCD,Active,2021,2023,482806,4436188,GPS,https://dwr.state.co.us/Tools/Stations/BWRTO2CO,"(40.075781, -105.201651)"
1,6,BOULDER,CO,"LOWER BOULDER DITCH NEAR BOULDER, CO.",BODITLCO,,DWR,Historic,1962,1990,489054.3,4432942.5,User supplied,https://dwr.state.co.us/Tools/Stations/BODITLCO,"(40.046649, -105.128331)"
1,5,BOULDER,CO,ROUGH AND READY DITCH,ROUREACO,,SLWCD,Active,2009,2023,478571,4451391,User supplied,https://dwr.state.co.us/Tools/Stations/ROUREACO,"(40.212664, -105.251837)"
6,47,JACKSON,CO,"BUFFALO CREEK NEAR HEBRON, CO.",BUFHEBCO,06611200,USGS,Historic,1976,1980,384020.6,4486712.2,User supplied,https://dwr.state.co.us/Tools/Stations/BUFHEBCO,"(40.52304, -106.369203)"
1,3,,CO,BOXELDER DITCH,BOXDITCO,,NWSDR,Active,2020,2023,498038,4489850,Digitized off map,https://dwr.state.co.us/Tools/Stations/BOXDITCO,"(40.559421, -105.023186)"
6,54,MOFFAT,CO,"WILLOW CREEK NEAR DIXON, WY.",LSRDIXWY,09258000,NWS,Historic,1953,1994,287638,4532441,User supplied,https://dwr.state.co.us/Tools/Stations/LSRDIXWY,"(40.915528, -107.521743)"
1,23,PARK,CO,FOUR MILE AT HIGH CREEK,FOUHIGCO,,AURO,Active,1987,2022,422553.8,4326476,User supplied,https://dwr.state.co.us/Tools/Stations/FOUHIGCO,"(39.083972, -105.895443)"
1,64,LOGAN,CO,BRAVO DITCH,BRVDITCO,,LPWCD,Active,2007,2023,657724.5,4504850,User supplied,https://dwr.state.co.us/Tools/Stations/BRVDITCO,"(40.679468, -103.133673)"
2,19,LAS ANIMAS,CO,"PURGATOIRE RIVER NEAR ALFALFA, CO.",PURALFCO,07126000,USGS,Historic,1905,1968,576974.4,4116119.3,User supplied,https://dwr.state.co.us/Tools/Stations/PURALFCO,"(37.188355, -104.132766)"
,99,,UT,"GREEN RIVER NEAR GREENDALE, UT",,09234500,USGS,Historic,1950,2023,127457.8,4538003,User supplied,https://dwr.state.co.us/Tools/Stations/1898,"(40.908293, -109.422914)"
1,7,JEFFERSON,CO,FARMERS HIGHLINE RETURN TO CLEAR CREEK FOR COORS,FHLAUGCO,,DWR,Active,2015,2023,481445,4401121,GPS,https://dwr.state.co.us/Tools/Stations/FHLAUGCO,"(39.759812, -105.216627)"
1,3,,CO,N FK CACHE LA POUDRE R ABV HALLIGAN RES NR VA DALE,,06751145,USGS,Historic,2020,2023,469067.8,4527119,User supplied,https://dwr.state.co.us/Tools/Stations/9730,"(40.894583, -105.367222)"
4,41,MONTROSE,CO,MONTROSE & DELTA CANAL,MANDCNCO,4100545,DWR,Active,2011,2023,253167,4253366,User supplied,https://dwr.state.co.us/Tools/Stations/MANDCNCO,"(38.394471, -107.826349)"
4,60,SAN MIGUEL,CO,"FALL CREEK NEAR FALL CREEK, CO.",FALCRECO,09172000,USGS,Historic,1941,1959,235910.8,4205454.4,User supplied,https://dwr.state.co.us/Tools/Stations/FALCRECO,"(37.958328, -108.00591)"
1,23,PARK,CO,COLUMBIA PLACER 1,2300651A,,DWR,Historic,2018,2022,408534.3,4352084.4,,https://dwr.state.co.us/Tools/Stations/2300651A,"(39.31333, -106.060983)"
1,8,ARAPAHOE,CO,"SOUTH PLATTE RIVER AT LITTLETON, CO.",PLALITCO,06710000,USGS,Historic,1941,1986,498356.3,4385457.8,User supplied,https://dwr.state.co.us/Tools/Stations/PLALITCO,"(39.618885, -105.019164)"
4,59,GUNNISON,CO,"TAYLOR RIVER AT ALMONT, CO.",TAYALMCO,09110000,USGS,Active,1910,2023,339452.6,4281155.4,User supplied,https://dwr.state.co.us/Tools/Stations/TAYALMCO,"(38.66444, -106.845323)"
3,25,SAGUACHE,CO,SAN ISABEL CREEK NEAR CRESTONE,SANCRECO,,DWR,Active,1999,2023,436979.9,4209868.5,User supplied,https://dwr.state.co.us/Tools/Stations/SANCRECO,"(38.034342, -105.71813)"
5,36,SUMMIT,CO,"BLACK CREEK ABOVE GREEN MOUNTAIN RESERVOIR, CO.",BLAGRECO,09054500,USGS,Historic,1944,1953,392858.6,4412505.3,User supplied,https://dwr.state.co.us/Tools/Stations/BLAGRECO,"(39.855823, -106.252533)"
6,58,GARFIELD,CO,"CASCADE CREEK NEAR TACOMA, CO",CASTACCO,,DWR,Historic,1935,1940,323659.9,4435352.5,User supplied,https://dwr.state.co.us/Tools/Stations/CASTACCO,"(40.049986, -107.067287)"
1,7,JEFFERSON,CO,LEE STEWART ESKINS DITCH,LSEDITCO,,DWR,Active,2017,2023,482369,4401701,GPS,https://dwr.state.co.us/Tools/Stations/LSEDITCO,"(39.765058, -105.205856)"
2,67,BENT,CO,"ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",ARKJMRCO,07130500,USGS,Active,1938,2023,681373.4,4215200,User supplied,https://dwr.state.co.us/Tools/Stations/ARKJMRCO,"(38.066402, -102.932438)"
5,38,PITKIN,CO,"FRYINGPAN RIVER NEAR NORRIE, CO.",FRYNEACO,09077400,USGS,Historic,1963,1967,361714.6,4350861.5,User supplied,https://dwr.state.co.us/Tools/Stations/FRYNEACO,"(39.296108, -106.603651)"
1,7,,CO,GREEN LAKE SEEPAGE IMPACT POINT,GNLKSPCO,,DWR,Active,2020,2022,439832,4392258,GPS,https://dwr.state.co.us/Tools/Stations/GNLKSPCO,"(39.678037, -105.701599)"
4,41,MONTROSE,CO,SOUTH CANAL NEAR MONTROSE,SOUCANCO,,DWR,Active,1989,2023,259541,4262995,User supplied,https://dwr.state.co.us/Tools/Stations/SOUCANCO,"(38.482886, -107.75674)"
6,47,JACKSON,CO,"ROARING FORK NEAR WALDEN, CO.",ROAWALCO,06612500,USGS,Historic,1904,1947,376573.7,4504597.2,User supplied,https://dwr.state.co.us/Tools/Stations/ROAWALCO,"(40.683036, -106.460595)"
1,5,BOULDER,CO,"SAINT VRAIN CREEK AT HYGIENE, CO",SVCHGICO,,DWR,Active,2014,2023,484833,4447465,User supplied,https://dwr.state.co.us/Tools/Stations/SVCHGICO,"(40.17743, -105.178155)"
5,70,GARFIELD,CO,"DRY FORK AT UPPER STATION, NEAR DE BEQUE CO.",DRYFORCO,09095300,USGS,Historic,1995,2004,214190.3,4363611.8,User supplied,https://dwr.state.co.us/Tools/Stations/DRYFORCO,"(39.374708, -108.317879)"
1,8,DOUGLAS,CO,HIGHLINE CNL,0801004A,,DWR,Historic,2017,2017,492900,4370970,,https://dwr.state.co.us/Tools/Stations/0801004A,"(39.488313, -105.082575)"
1,1,MORGAN,CO,JACKSON LAKE OUTLET NEAR FORT MORGAN,JACKLACO,,DWR,Active,2002,2023,578326.7,4469336,Digitized off map,https://dwr.state.co.us/Tools/Stations/JACKLACO,"(40.370931, -104.077394)"
5,72,MESA,CO,"GOV'T HIGHLINE CA AB CAMP #7 SPILL, NR MACK, CO.",GOVCAMCO,090955285,USGS,Historic,1983,1985,169331.4,4354021.6,User supplied,https://dwr.state.co.us/Tools/Stations/GOVCAMCO,"(39.272488, -108.832897)"
5,36,SUMMIT,CO,"ROCK CREEK NEAR DILLON, CO.",ROCDILCO,09052000,USGS,Historic,1942,1994,403270.9,4397627.2,User supplied,https://dwr.state.co.us/Tools/Stations/ROCDILCO,"(39.723046, -106.128643)"
1,4,LARIMER,CO,"COTTONWOOD CREEK NEAR PINEWOOD, CO.",COCRWICO,06741000,USGS,Historic,1947,1953,479981.8,4469713.1,User supplied,https://dwr.state.co.us/Tools/Stations/COCRWICO,"(40.377767, -105.235828)"
2,67,BENT,CO,"RULE CREEK NEAR CADDOA, CO.",RULCADCO,07129500,USGS,Historic,1941,1946,668830.1,4207498.7,User supplied,https://dwr.state.co.us/Tools/Stations/RULCADCO,"(37.999461, -103.07716)"
7,33,LA PLATA,CO,LA PLATA IRRIGATION DITCH,LPIRDICO,,DWR,Active,2007,2023,230456.3,4131255.8,User supplied,https://dwr.state.co.us/Tools/Stations/LPIRDICO,"(37.288896, -108.04057)"
5,72,MESA,CO,"LEACH CREEK AT DURHAM, CO.",LEADURCO,09152650,USGS,Historic,1973,1983,187969.1,4333053.2,User supplied,https://dwr.state.co.us/Tools/Stations/LEADURCO,"(39.090819, -108.607607)"
5,36,SUMMIT,CO,"SNAKE RIVER NEAR MONTEZUMA, CO.",SNAMONCO,09047500,USGS,Active,1942,2022,419032.4,4384382.4,User supplied,https://dwr.state.co.us/Tools/Stations/SNAMONCO,"(39.605363, -105.943146)"
6,58,ROUTT,CO,"HARRISON CREEK AT MOUTH, CO",HARRISON,,DWR,Historic,1992,1995,347555.9,4468148.5,User supplied,https://dwr.state.co.us/Tools/Stations/HARRISON,"(40.349976, -106.795062)"
7,31,LA PLATA,CO,"SPRING CREEK DITCH (PINE RIVER CANAL) NEAR BAYFIELD, CO",SPCDITCO,,DWR,Active,2012,2023,271583.4,4117752.8,GPS,https://dwr.state.co.us/Tools/Stations/SPCDITCO,"(37.17831, -107.572969)"
2,79,HUERFANO,CO,"HUERFANO RIVER NEAR MUSTANG, CO.",HUEMUSCO,07113500,USGS,Historic,1942,1947,526343.8,4189739.6,User supplied,https://dwr.state.co.us/Tools/Stations/HUEMUSCO,"(37.854741, -104.700545)"
5,38,PITKIN,CO,"NO NAME CREEK NEAR ASPEN, CO.",,09073900,USGS,Historic,1970,1980,351595.2,4339143.2,User supplied,https://dwr.state.co.us/Tools/Stations/1123,"(39.188881, -106.718383)"
1,1,,CO,NEW CACHE LONE TREE CREEK RETURN,NCLTCRCO,,DWR,Active,2020,2023,529400,4482187,GPS,https://dwr.state.co.us/Tools/Stations/NCLTCRCO,"(40.489867, -104.653094)"
6,43,RIO BLANCO,CO,"SOUTH FORK WHITE RIVER NEAR BUFORD, CO.",SOFWBUCO,09303500,USGS,Historic,1903,1992,281923.7,4422178.2,User supplied,https://dwr.state.co.us/Tools/Stations/SOFWBUCO,"(39.92165, -107.551735)"
